/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_01_597.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_01_597.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_01_597.jpg,0,0.4,0,29.3693
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_01_669.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_01_669.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_01_669.jpg,0,0.4,0,29.52125
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_01_742.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_01_742.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_01_742.jpg,0,0.4,0,29.63441
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_01_812.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_01_812.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_01_812.jpg,0,0.4,0,29.78422
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_01_885.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_01_885.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_01_885.jpg,0,0.4,0,29.89578
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_01_955.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_01_955.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_01_955.jpg,0,0.4,0,30.0372
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_026.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_026.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_026.jpg,-0.02830189,0.4,0,30.03828
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_097.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_097.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_097.jpg,-0.1226415,0.4,0,30.03519
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_168.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_168.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_168.jpg,-0.1603774,0.4,0,30.03361
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_243.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_243.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_243.jpg,-0.1698113,0.4,0,30.03473
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_317.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_317.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_317.jpg,-0.1792453,0.4,0,30.0357
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_391.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_391.jpg,-0.1886793,0.4,0,30.03601
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_465.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_465.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_465.jpg,-0.1886793,0.4,0,30.03658
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_533.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_533.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_533.jpg,0,0.4,0,30.03752
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_610.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_610.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_610.jpg,0,0.4,0,30.03813
/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/center_2021_07_13_10_16_02_679.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/left_2021_07_13_10_16_02_679.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/ma/IMG/right_2021_07_13_10_16_02_679.jpg,0,0.4,0,30.0383
