/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_092.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_092.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_092.jpg,0,0.4,0,7.678642
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_163.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_163.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_163.jpg,0,0.4,0,8.005196
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_234.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_234.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_234.jpg,0,0.4,0,8.248393
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_311.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_311.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_311.jpg,0,0.4,0,8.570382
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_384.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_384.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_384.jpg,0,0.4,0,8.889788
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_456.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_456.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_456.jpg,-0.1981132,0.4,0,9.113614
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_527.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_527.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_527.jpg,-0.2735849,0.4,0,9.408549
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_596.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_596.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_596.jpg,-0.3113208,0.4,0,9.632233
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_673.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_673.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_673.jpg,-0.3490566,0.4,0,9.931525
/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/center_2021_07_13_22_26_58_746.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/left_2021_07_13_22_26_58_746.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/Data/IMG/right_2021_07_13_22_26_58_746.jpg,-0.3962264,0.4,0,10.22849
